game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,TOTALS,,Grand Forks,,,36,0,,1,,,,,,,,,,,,,,,,,,,,,24,9,1,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Pickering,,Winnipeg,lf,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Bemis,,Winnipeg,cf,2,5,1,,2,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Baker,,Winnipeg,2b,3,4,1,,2,,,,,,,,,,,,,,,,,,,,,3,3,0,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Mitchell,,Winnipeg,3b,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,0,3,1,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Cline,,Winnipeg,1b,5,3,1,,1,,,,,,,,,,,,,,,,,,,,,15,1,0,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Jude,,Winnipeg,rf,6,4,1,,2,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Lawler,,Winnipeg,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,2,1,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Bachant,,Winnipeg,c,8,2,1,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,Thomas,,Winnipeg,p,9,3,1,,1,,,,,,,,,,,,,,,,,,,,,0,3,0,,,
ab30716c-cde7-5198-b317-4aca9797b33d,1915-07-05,2,TOTALS,,Winnipeg,,,33,9,,12,,,,,,,,,,,,,,,,,,,,,27,12,2,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Barrett,,Fargo-Moorhead,lf,1,3,0,,2,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Wallace,,Fargo-Moorhead,p,10,2,0,,0,,,,,,,,,,,,,5,,3,2,1,,,,0,0,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Dries,,Fargo-Moorhead,3b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,2,1,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Clymer,,Fargo-Moorhead,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Unglaub,,Fargo-Moorhead,1b,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,10,1,0,3,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Pedone,,Fargo-Moorhead,rf,5,3,0,,0,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Hooper,,Fargo-Moorhead,ss,6,3,0,,1,,,,,,,,,,1,,,,,,,,,,,5,8,0,3,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Nifnecker,,Fargo-Moorhead,2b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,3,0,1,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Smith,,Fargo-Moorhead,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,5,3,0,1,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Dumont,,Fargo-Moorhead,p,9,1,0,,0,,,,,,,,,,,,,4,,4,3,2,,1,,0,1,1,1,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,TOTALS,,Fargo-Moorhead,,,29,0,,3,,,,,,,,,,,6,,,,,,,,,,27,18,2,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Pfeffer,,St. Boniface,ss,1,4,2,,2,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Adams,,St. Boniface,1b,2,4,0,,3,,,,,,,,,,1,,,,,,,,,,,14,0,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Lane,,St. Boniface,lf,3,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Miller,,St. Boniface,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,4,1,0,1,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Mueller,,St. Boniface,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Nagle,,St. Boniface,2b,6,1,0,,0,,,,,,,,,,,,,,,,,,,,,2,5,1,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Murphy,,St. Boniface,3b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Spellman,,St. Boniface,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,4,1,0,2,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,Stevenson,,St. Boniface,p,9,3,1,,1,1,,,,,,,,,,,,,,,4,1,,,,0,7,0,,,
408a6b2e-dbc5-5c48-9732-bcc7a1cd112b,1915-07-06,0,TOTALS,,St. Boniface,,,20,3,,7,,,,,,,,,,,4,,,,,,,,,,27,17,1,,,
8db96842-8f92-5e56-972b-2c53b24b7a03,1915-07-06,0,TOTALS,,Fort William-Port Arthur,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db96842-8f92-5e56-972b-2c53b24b7a03,1915-07-06,0,TOTALS,,Virginia,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Burgwald,,Duluth,3b,1,3,0,,1,,1,,,,,,,,,,,,,,,,,,,0,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Altman,,Duluth,lf,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Morse,,Duluth,2b,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,3,1,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Schroeder,,Duluth,rf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Williams,,Duluth,cf,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Kuhn,,Duluth,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Wolfe,,Duluth,ss,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,1,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Kurke,,Duluth,c,8,3,0,,1,1,,,,,,,,,,,,,,,,,,,,6,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Hallman,,Duluth,p,9,3,0,,0,,,,,,,,,,,,,,,,4,6,1,,,0,3,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,TOTALS,,Duluth,,,28,0,,3,,,,,,,,,,,4,,,,,,,,,,22,5,1,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Pickering,,Winnipeg,lf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Betts,,Winnipeg,cf,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Baker,,Winnipeg,2b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Mitchell,,Winnipeg,3b,4,4,2,,3,2,,,,,,,,,1,,,,,,,,,,,0,3,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Kline,,Winnipeg,1b,5,3,0,,2,1,,,,,,,,,,,,,,,,,,,,16,0,0,1,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Jude,,Winnipeg,rf,6,4,0,,1,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Lawler,,Winnipeg,ss,7,3,0,,2,,,,,,,,,1,,,,,,,,,,,,0,1,1,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Wilson,,Winnipeg,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,Gervais,,Winnipeg,p,9,3,0,,0,,,,,,,,,,,,,,,,1,4,,,,1,6,0,1,,
fbb18db5-f13e-5c71-af69-f6bab6d2a029,1915-07-06,0,TOTALS,,Winnipeg,,,29,2,,8,,,,,,,,,,,10,,,,,,,,,,27,13,1,,,
004fd889-a33c-52f3-bf01-5b2e5f5553f5,1915-07-07,0,TOTALS,,Fort William-Port Arthur,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004fd889-a33c-52f3-bf01-5b2e5f5553f5,1915-07-07,0,TOTALS,,Virginia,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Barrett,,Fargo-Moorhead,lf,1,4,1,,1,,,,,,,,,,1,,,,,,,,,,,2,1,1,1,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Nelson,,Fargo-Moorhead,p,10,5,2,,3,,,1,,,,,,,,,,,,,5,7,,1,,0,1,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Dreis,,Fargo-Moorhead,3b,2,6,2,,3,2,,,,,,,,,,,,,,,,,,,,1,4,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Clymer,,Fargo-Moorhead,cf,3,4,2,,3,2,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Unglaub,,Fargo-Moorhead,1b,4,2,1,,2,1,,,,,,,,,,,,,,,,,,,,5,1,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Murphy,,Fargo-Moorhead,1b,5,0,0,,0,,,,,,,,,,,,,,,,,,,,,5,0,0,1,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Flaherty,,Fargo-Moorhead,cf,6,5,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Hooper,,Fargo-Moorhead,ss,7,4,1,,1,,,,,,,,,,1,,,,,,,,,,,2,2,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Nifnecker,,Fargo-Moorhead,2b,8,3,3,,2,1,,,,,,,,,,,,,,,,,,,,3,4,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Smith,,Fargo-Moorhead,c,9,5,0,,1,1,,,,,,,,,,,,,,,,,,,,7,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,TOTALS,,Fargo-Moorhead,,,38,13,,17,,,,,,,,,,,69,,,,,,,,,,27,13,1,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Pfeffer,,St. Boniface,ss,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,5,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Stevenson,,St. Boniface,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Adams,,St. Boniface,1b,2,3,0,,1,,,,,,,,,,,,,,,,,,,,,15,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Lane,,St. Boniface,lf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Miller,,St. Boniface,cf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Mueller,,St. Boniface,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Nagle,,St. Boniface,2b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,3,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Spellman,,St. Boniface,c,8,4,0,,2,,,,,,,,,,,,,,,,,,,,,4,3,0,,,1
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,Culver,,St. Boniface,p,9,2,0,,0,,,,,,,,,,,,,,,,6,5,,,,0,4,0,,,
4ee806c7-012c-599e-b855-203792da58f4,1915-07-07,0,TOTALS,,St. Boniface,,,30,0,,4,,,,,,,,,,,6,,,,,,,,,,24,16,1,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Burgwald,,Duluth,3b,1,4,2,,2,1,1,,,,,,,,,,,,,,,,,,,1,0,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Altman,,Duluth,lf,2,2,0,,0,,,,,,,,1,,,,,,,,,,,,,3,0,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Morse,,Duluth,2b,3,3,1,,0,,,,,,,,,,1,,,,,,,,,,,3,2,1,1,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Schroeder,,Duluth,rf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Williams,,Duluth,cf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Kuhn,,Duluth,1b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,10,0,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Wolfe,,Duluth,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Kurke,,Duluth,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,4,3,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Jackson,,Duluth,p,9,3,0,,1,,,,,,,,,,,,,,,,1,2,1,,,0,4,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,TOTALS,,Duluth,,,31,3,,6,,,,,,,,,,,4,,,,,,,,,,24,11,1,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Pickering,,Winnipeg,lf,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Bemis,,Winnipeg,cf,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Baker,,Winnipeg,2b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,3,2,0,2,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Mitchell,,Winnipeg,3b,4,3,0,,1,,1,,,,,,1,,,,,,,,,,,,,1,4,1,1,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Kline,,Winnipeg,1b,5,4,0,,3,,,,,,,,,,,,,,,,,,,,,12,1,0,2,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Jude,,Winnipeg,rf,6,3,0,,0,,,,,,,,1,,,,,,,,,,,,,3,0,1,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Lawler,,Winnipeg,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,3,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Wilson,,Winnipeg,c,8,2,0,,1,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,Hogue,,Winnipeg,p,9,3,1,,2,,,,,,,,,,,,,,,,3,1,,,,0,5,0,1,,
0f975f94-00b8-58f2-9c30-080ea73fd5ac,1915-07-07,1,TOTALS,,Winnipeg,,,30,5,,11,,,,,,,,,,,5,,,,,,,,,,27,15,2,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Burgwald,,Duluth,3b,1,5,0,,1,,,,,,,,,,1,,,,,,,,,,,0,2,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Altman,,Duluth,lf,2,3,0,,2,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Morse,P.,Duluth,2b,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Schroeder,,Duluth,rf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Wolfe,,Duluth,ss,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Williams,,Duluth,cf,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Kuhn,,Duluth,1b,7,3,1,,0,,,,,,,,,,,,,,,,,,,,,11,1,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Kurke,,Duluth,c,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Morse,S.,Duluth,p,9,2,0,,0,,,,,,,,,1,,,,,,,4,5,,,,0,6,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,TOTALS,,Duluth,,,32,2,,9,,,,,,,,,,,6,,,,,,,,,,27,13,1,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Pickering,,Winnipeg,lf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Wilson,,Winnipeg,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Bemis,,Winnipeg,cf,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Baker,,Winnipeg,2b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,5,1,1,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Mitchell,,Winnipeg,3b,4,4,1,,0,,,,,,,,,,,,,,,,,,,,,0,4,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Kline,,Winnipeg,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,10,1,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Jude,,Winnipeg,rf,6,3,0,,3,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Lawler,,Winnipeg,ss,7,2,0,,0,,,,,,,,2,,,,,,,,,,,,,0,2,1,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Bachant,,Winnipeg,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,3,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,Shirley,,Winnipeg,p,9,2,0,,0,,,,,,,,,,,,,,,,4,2,,1,,1,3,0,,,
a50cfb89-69cc-5c2a-a791-533c81c9d00d,1915-07-07,2,TOTALS,,Winnipeg,,,30,1,,4,,,,,,,,,,,8,,,,,,,,,,27,15,2,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Burgwald,,Duluth,3b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Altman,,Duluth,lf,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Morse,,Duluth,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,3,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Schroeder,,Duluth,rf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Wolfe,,Duluth,2b,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,1,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Williams,,Duluth,cf,6,3,1,,1,,1,,,,,,,,,,,,,,,,,,,0,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Kuhn,,Duluth,1b,7,2,0,,0,,,,,,,,,1,,,,,,,,,,,,11,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Kurke,,Duluth,c,8,3,1,,1,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Hallman,,Duluth,p,9,3,0,,1,,,,,,,,,,,,,,,,3,2,,,,0,2,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,TOTALS,,Duluth,,,29,2,,5,,,,,,,,,,,4,,,,,,,,,,21,10,2,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Pickering,,Winnipeg,lf,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Bemis,,Winnipeg,cf,2,3,2,,2,,,,,,,,,,1,,,,,,,,,,,3,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Baker,,Winnipeg,2b,3,3,0,,2,1,,,,,,,1,,,,,,,,,,,,,1,4,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Mitchell,,Winnipeg,3b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Kline,,Winnipeg,1b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,8,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Jude,,Winnipeg,rf,6,3,1,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Lawler,,Winnipeg,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Bachant,,Winnipeg,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,Thomas,,Winnipeg,p,9,3,0,,2,,,,,,,,,,,,,,,,,4,,,,0,2,0,,,
05c7697b-106d-5cbd-a972-cf4d2987ca4c,1915-07-08,0,TOTALS,,Winnipeg,,,29,3,,9,,,,,,,,,,,10,,,,,,,,,,24,8,1,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Barrett,,Fargo-Moorhead,lf,1,5,1,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Dreis,,Fargo-Moorhead,3b,2,5,0,,1,1,,,,,,,,,,,,,,,,,,,,1,2,1,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Clymer,,Fargo-Moorhead,cf,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Unglaub,,Fargo-Moorhead,1b,4,4,0,,3,1,1,,,,,,,,1,,,,,,,,,,,13,3,0,3,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Flaherty,,Fargo-Moorhead,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Hooper,,Fargo-Moorhead,ss,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,5,1,2,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Nifnecker,,Fargo-Moorhead,2b,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,7,3,2,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Smith,,Fargo-Moorhead,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,6,4,0,1,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Rhoades,,Fargo-Moorhead,p,9,4,0,,1,,,,,,,,,,,,,,,,2,6,,,,0,5,0,1,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,TOTALS,,Fargo-Moorhead,,,37,2,,8,,,,,,,,,,,3,,,,,,,,,,33,23,4,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Pfeffer,,St. Boniface,ss,1,5,0,,2,1,,,,,,,,,,,,,,,,,,,,2,3,1,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Boardman,,St. Boniface,p,10,4,1,,0,,,,,,,,,,,,,,,,,13,,2,,0,5,0,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Adams,,St. Boniface,1b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,12,1,0,,,
8996da75-ae36-53a6-8b7c-f18cd58e1593,1915-07-08,0,Lane,,St. Boniface,lf,3,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
